bar_index,engine_state,resolver_state,category,reason_code
31402,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31406,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31432,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31433,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31434,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31441,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31444,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31445,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31447,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31448,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31449,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
31452,SHADOW_PENDING,RANGE,B,SHADOW_PENDING timing depends on HTF-reset displacement memo
31453,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31454,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31455,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31456,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31457,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31458,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31459,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31460,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31461,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31462,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31463,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31464,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31465,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31466,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31467,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31468,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31469,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31470,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31471,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31472,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31473,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31474,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31475,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31476,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31477,EXPANSION,DISPLACEMENT,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31478,EXPANSION,DISPLACEMENT,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31479,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31480,EXPANSION,SHADOW_PENDING,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31481,EXPANSION,SHADOW_PENDING,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31482,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31483,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31484,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31485,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31486,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31487,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31488,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31489,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31490,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31491,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31492,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31493,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31494,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31495,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31496,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31497,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31498,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31499,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31500,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31501,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31502,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31503,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31504,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31505,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31506,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31507,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31508,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31509,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31510,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31511,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31512,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31513,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31514,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31515,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31516,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31517,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31518,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31519,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31520,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31521,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31522,EXPANSION,DISPLACEMENT,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31523,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31524,EXPANSION,SHADOW_PENDING,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31525,EXPANSION,SWEEP,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31548,SWEEP,EXPANSION,D,Unclassified residual pair
31549,SWEEP,EXPANSION,D,Unclassified residual pair
31550,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31551,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31552,SWEEP,EXPANSION,D,Unclassified residual pair
31553,SWEEP,EXPANSION,D,Unclassified residual pair
31554,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31555,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31556,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31557,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31558,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31559,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31560,SWEEP,EXPANSION,D,Unclassified residual pair
31561,SWEEP,EXPANSION,D,Unclassified residual pair
31562,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31563,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31564,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31565,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31566,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31567,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31568,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31569,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31570,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31571,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31572,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31573,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31574,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31575,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31576,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31577,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31578,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31579,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31580,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31581,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31582,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31583,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31584,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31585,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31586,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31587,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31588,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31589,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31590,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31591,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31592,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31593,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31594,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31595,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31596,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31597,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31598,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31599,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31600,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31601,RANGE,EXPANSION,B,False-positive narrative from pipeline flags / sticky dwell 
31604,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31605,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31612,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31613,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31616,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31617,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31618,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31625,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31628,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31629,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31632,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31633,DISPLACEMENT,SWEEP,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
31634,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31635,SHADOW_PENDING,RANGE,B,SHADOW_PENDING timing depends on HTF-reset displacement memo
31636,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31640,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31641,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31654,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31670,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31684,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31685,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31695,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31696,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31697,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31701,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31702,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31705,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31706,RANGE,DISPLACEMENT,B,False-positive narrative from pipeline flags / sticky dwell 
31708,RANGE,SHADOW_PENDING,B,False-positive narrative from pipeline flags / sticky dwell 
31722,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31725,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31727,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31728,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31729,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31731,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31732,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31733,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31745,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31752,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31754,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31756,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31758,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31759,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31760,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31761,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31765,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31768,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31769,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31770,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31776,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31777,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31781,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31787,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31788,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31789,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31798,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31800,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31801,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31802,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31812,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31813,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
31815,SHADOW_PENDING,RANGE,B,SHADOW_PENDING timing depends on HTF-reset displacement memo
31816,EXPANSION,RANGE,B,EXPANSION long-dwell requires prior DISPLACEMENT/shadow entr
31820,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31821,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31828,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31829,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31830,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31838,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31863,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31864,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31865,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31868,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31869,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31884,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31886,RANGE,DISPLACEMENT,B,False-positive narrative from pipeline flags / sticky dwell 
31888,RANGE,SHADOW_PENDING,B,False-positive narrative from pipeline flags / sticky dwell 
31901,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31902,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31908,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31910,RANGE,DISPLACEMENT,B,False-positive narrative from pipeline flags / sticky dwell 
31912,SWEEP,SHADOW_PENDING,B,SHADOW_PENDING timing depends on HTF-reset displacement memo
31913,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31915,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31916,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31917,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31928,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31929,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
31932,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31933,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31934,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31936,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31937,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31938,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31939,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31940,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31941,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31955,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31956,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31957,DISPLACEMENT,SWEEP,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
31958,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
31989,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32001,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32006,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32009,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32012,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32013,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32014,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32024,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32025,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32028,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32029,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32030,RANGE,DISPLACEMENT,B,False-positive narrative from pipeline flags / sticky dwell 
32032,RANGE,SHADOW_PENDING,B,False-positive narrative from pipeline flags / sticky dwell 
32033,RANGE,SHADOW_PENDING,B,False-positive narrative from pipeline flags / sticky dwell 
32034,RANGE,SHADOW_PENDING,B,False-positive narrative from pipeline flags / sticky dwell 
32045,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32054,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32057,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32060,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32061,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32069,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32070,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32081,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32097,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32109,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32112,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32113,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32128,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32129,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32130,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32132,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32133,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32134,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32140,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32141,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32142,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32146,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32149,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32169,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32173,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32182,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32185,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32186,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32192,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32193,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32195,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32196,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32197,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32201,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32202,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32211,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32212,DISPLACEMENT,RANGE,B,DISPLACEMENT entry requires engine-aligned SWEEP funnel + sa
32214,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32227,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32228,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32229,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32240,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32241,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32246,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32253,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32258,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32265,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32266,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32268,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32269,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32270,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32271,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32272,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32273,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32274,RANGE,SWEEP,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
32277,SWEEP,RANGE,B,SWEEP detector geometry: engine HTF-range sweep vs pipeline 
